213,72,267,72,267,122,213,122,SỞ
273,71,323,71,323,124,273,124,KẾ
328,84,455,84,455,133,328,133,HOẠCH
461,79,515,79,515,128,461,128,VÀ
523,75,603,75,603,128,523,128,ĐẦU
610,89,661,89,661,127,610,127,TƯ
668,84,787,84,787,133,668,133,THÀNH
795,77,872,77,872,132,795,132,PHỐ
878,89,922,89,922,132,878,132,HÀ
931,86,996,86,996,140,931,140,NỘI
276,241,423,241,423,324,276,324,CÔNG
435,258,494,258,494,325,435,325,TY
509,235,582,235,582,325,509,325,CỔ
589,236,732,236,732,327,589,327,PHẦN
747,237,850,237,850,329,747,329,ĐẦU
862,259,932,259,932,326,862,326,TƯ
219,368,422,368,422,458,219,458,MINH
440,372,633,372,633,461,440,461,MINH
657,374,701,374,701,459,657,459,E
720,413,751,413,751,434,720,434,-
775,374,982,374,982,464,775,464,STYLE
