66,21,98,21,98,34,66,34,Toàn
101,19,131,19,131,32,101,32,cảnh
130,19,154,19,154,32,130,32,các
155,17,171,17,171,32,155,32,kỳ
170,16,189,16,189,31,170,31,thi
67,35,100,35,100,50,67,50,đánh
99,35,121,35,121,52,99,52,giá
120,35,151,35,151,49,120,49,năng
150,35,174,35,174,48,150,48,lực
66,68,99,68,99,83,66,83,Nhận
99,68,129,68,129,83,99,83,diện
129,67,140,67,140,80,129,80,8
141,66,177,66,177,81,141,81,ngành
67,87,88,87,88,100,67,100,đào
89,83,112,83,112,101,89,101,tạo
115,81,146,81,146,98,115,98,nhân
147,83,166,83,166,97,147,97,lực
66,102,94,102,94,117,66,117,trình
97,100,116,100,116,119,97,119,độ
118,98,146,98,146,116,118,116,quốc
147,98,166,98,166,114,147,114,tế
65,136,89,136,89,153,65,153,Học
92,130,112,130,112,148,92,148,phí
115,132,133,132,133,150,115,150,đại
135,133,159,133,159,146,135,146,học
60,153,83,153,83,166,60,166,sẽ
83,150,107,150,107,167,83,167,tiếp
110,149,131,149,131,165,110,165,tục
131,148,164,148,164,163,131,163,tăng
63,172,87,172,87,184,63,184,qua
89,169,122,169,122,184,89,184,từng
122,166,150,166,150,181,122,181,năm
62,203,83,203,83,222,62,222,Du
83,203,106,203,106,220,83,220,học
109,201,127,201,127,217,109,217,tại
128,197,152,197,152,215,128,215,chỗ
60,222,93,222,93,239,60,239,giảm
99,218,117,218,117,236,99,236,chi
118,218,142,218,142,235,118,235,phí,
63,238,98,238,98,254,63,254,nhiều
100,238,117,238,117,252,100,252,cơ
121,236,140,236,140,253,121,253,hội
