124,5,166,5,166,26,124,26,TRIỂN
168,7,199,7,199,27,168,27,LÃM
198,5,239,5,239,26,198,26,QUỐC
238,5,261,5,261,24,238,24,TẾ
140,33,163,33,163,50,140,50,VỀ
164,32,202,32,202,51,164,51,CÔNG
201,33,241,33,241,51,201,51,NGHỆ
148,59,178,59,178,76,148,76,LED
181,58,219,58,219,75,181,75,OLED
220,59,233,59,233,75,220,75,&
122,82,161,82,161,99,122,99,THIẾT
163,84,179,84,179,101,163,101,BỊ
179,80,221,80,221,98,179,98,CHIẾU
218,79,259,79,259,97,218,97,SÁNG
140,105,172,105,172,124,140,124,VIỆT
174,105,210,105,210,124,174,124,NAM
206,107,244,107,244,123,206,123,2017
