163,14,222,14,222,53,163,53,Vẫn
226,21,262,21,262,54,226,54,có
270,20,352,20,352,59,270,59,nhiều
67,37,171,37,171,120,67,120,LỐI
188,62,281,62,281,123,188,123,RA
305,101,342,101,342,123,305,123,Vượt
344,105,373,105,373,126,344,126,qua
303,127,333,127,333,146,303,146,khó
336,129,375,129,375,147,336,147,khăn
284,150,326,150,326,171,284,171,trong
328,151,356,151,356,169,328,169,đại
358,153,392,153,392,172,358,172,dịch
302,174,354,174,354,195,302,195,COVID
358,176,375,176,375,197,358,197,19
