194,16,339,16,339,87,194,87,ANH
355,8,499,8,499,89,355,89,NGỮ
143,93,367,93,367,189,143,189,THỐNG
380,96,557,96,557,187,380,187,NHẤT
189,240,240,240,240,271,189,271,HỌC
243,237,311,237,311,266,243,266,TIẾNG
316,240,363,240,363,264,316,264,ANH
369,238,421,238,421,265,369,265,GIAO
426,233,477,233,477,263,426,263,TIẾP
481,236,522,236,522,264,481,264,VỚI
209,267,273,267,273,292,209,292,100%
283,265,333,265,333,293,283,293,GIÁO
340,263,394,263,394,293,340,293,VIÊN
399,265,446,265,446,292,399,292,ANH
451,274,463,274,463,286,451,286,-
467,263,506,263,506,290,467,290,MỸ
